valor_aluguel,area_m2,ano_construcao,codigo_localidade,numero_banheiros,numero_cozinhas,codigo_bairro
   482.6154   ,     35 ,          1973 ,                1 ,               0 ,              0 ,         1133
   237.74359  ,     26 ,          1973 ,                2 ,               0 ,              0 ,          734
   439.33334  ,     70 ,          1963 ,                1 ,               0 ,              0 ,         1133
   319.7436   ,     58 ,          1994 ,                1 ,               0 ,              0 ,         1213
   292.56412  ,     62 ,          1960 ,                1 ,               0 ,              0 ,         1132
   434.46155  ,     59 ,          1972 ,                1 ,               0 ,              0 ,          814
   501.89743  ,     53 ,          1983 ,                1 ,               0 ,              0 ,          822
   508.41028  ,     68 ,          1961 ,                1 ,               0 ,              0 ,         1133
   495.53845  ,     71 ,          1967 ,                1 ,               0 ,              0 ,         1123
   218.5641   ,     23 ,          1970 ,                1 ,               0 ,              0 ,         1123
   577.1795   ,     69 ,          1975 ,                1 ,               0 ,              0 ,         1131
   223.33333  ,     47 ,          1924 ,                2 ,               0 ,              0 ,         2135
   529.4359   ,     58 ,          1985 ,                1 ,               0 ,              1 ,         2131
   549.1795   ,    139 ,          1929 ,                1 ,               0 ,              0 ,          812
   405.58975  ,     57 ,          1957 ,                1 ,               0 ,              1 ,          822
   178.97437  ,     69 ,          1918 ,                1 ,               0 ,              0 ,          814
   510        ,     62 ,          1974 ,                2 ,               0 ,              0 ,         1545
   341.84613  ,     34 ,          1993 ,                1 ,               0 ,              0 ,         1541
   446.97433  ,     35 ,          1979 ,                1 ,               0 ,              0 ,         1401
   234.25641  ,     27 ,          1956 ,                1 ,               0 ,              0 ,         1363
   494.20514  ,     76 ,          1965 ,                1 ,               0 ,              0 ,          713
   273.69232  ,     58 ,          1964 ,                1 ,               0 ,              0 ,          713
   449.28204  ,     59 ,          1984 ,                1 ,               0 ,              0 ,         1013
   461.48718  ,     77 ,          1918 ,                2 ,               0 ,              0 ,          532
   518.3077   ,     60 ,          1918 ,                2 ,               0 ,              0 ,          543
   212.71794  ,     48 ,          1918 ,                2 ,               0 ,              0 ,          531
   148.25641  ,     56 ,          1929 ,                1 ,               0 ,              0 ,          551
   373.84616  ,     88 ,          1918 ,                2 ,               0 ,              0 ,          413
   462        ,     50 ,          1961 ,                2 ,               0 ,              0 ,          411
   530.4103   ,     98 ,          1972 ,                2 ,               0 ,              0 ,          426
   406.76923  ,     68 ,          1957 ,                2 ,               0 ,              0 ,          412
   336.41025  ,     52 ,          1971 ,                1 ,               0 ,              0 ,          734
   355.84616  ,     70 ,          1962 ,                1 ,               0 ,              0 ,         1635
   518.61536  ,     71 ,          1962 ,                1 ,               0 ,              0 ,         1133
   301.64102  ,     57 ,          1939 ,                1 ,               0 ,              0 ,         1015
   465.07693  ,     83 ,          1929 ,                2 ,               0 ,              0 ,          350
   372.6667   ,     40 ,          1952 ,                2 ,               1 ,              0 ,          413
   551.8461   ,     73 ,          1959 ,                1 ,               0 ,              0 ,          321
   606.7692   ,    113 ,          1918 ,                2 ,               0 ,              0 ,          162
  1161.3334   ,    160 ,          1918 ,                2 ,               1 ,              0 ,          153
   385.1282   ,     57 ,          1957 ,                2 ,               0 ,              0 ,          153
   231.07692  ,     71 ,          1956 ,                3 ,               0 ,              0 ,          163
   299.1795   ,     35 ,          1939 ,                2 ,               0 ,              0 ,          372
   700.97437  ,     76 ,          1989 ,                1 ,               0 ,              0 ,         1321
   318.6154   ,     40 ,          1970 ,                2 ,               0 ,              0 ,         2022
   424.0513   ,     51 ,          1973 ,                2 ,               0 ,              0 ,         2022
   572.10254  ,     94 ,          1973 ,                1 ,               0 ,              0 ,         2024
   352.15384  ,     56 ,          1961 ,                1 ,               0 ,              0 ,          713
   693.3333   ,    123 ,          1929 ,                2 ,               0 ,              0 ,          913
   292.15384  ,    120 ,          1918 ,                2 ,               0 ,              0 ,          210
   456.35898  ,     83 ,          1954 ,                1 ,               0 ,              0 ,         1371
   360.8205   ,     52 ,          1961 ,                2 ,               0 ,              0 ,          531
